SalePrice,YearBuilt,LotArea,TotalBsmtSF,1stFlrSF,GarageArea,MSZoning,LandContour,LandSlope,Street,BldgType,RoofStyle,Foundation,Electrical,BedroomAbvGr,GarageType,GarageCars,PavedDrive,SaleType,SaleCondition,HeatingQC,LotFrontage
230000,1929,11435,792,792,400,RL,HLS,Mod,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Fa,NA
178000,1984,12090,585,1140,477,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,BuiltIn,2,Y,WD,Abnorml,Ex,78
186500,2005,8125,756,756,615,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,65
169900,1976,12328,1012,1034,888,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,3,Y,WD,Normal,TA,NA
129500,1917,9600,735,1134,396,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,P,WD,Normal,Fa,60
119000,1950,7200,876,988,276,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,60
244000,1968,11160,2110,2110,522,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,93
171750,2003,3136,1405,1405,478,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,NA
130000,1968,9858,864,874,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,62
294000,1974,17542,1192,1516,518,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
165400,2003,6931,746,760,397,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,60
127500,1931,6240,884,959,560,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,FuseA,3,Detchd,1,Y,WD,Normal,TA,52
301500,1994,14303,1986,1987,691,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,91
99900,1922,4060,864,864,0,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,NA,0,Y,WD,Normal,Ex,56
190000,2005,9587,856,1166,400,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,59
151000,1969,9750,1054,1054,460,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,65
181000,1999,24682,841,892,502,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,NA
128900,1956,9600,1050,1050,338,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,1,Y,WD,Normal,Gd,80
161500,1957,11250,1104,1104,304,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,5,Attchd,1,Y,WD,Normal,Ex,NA
180500,1919,13515,764,1060,520,RL,Lvl,Gtl,Pave,1Fam,Gambrel,PConc,FuseA,3,Detchd,2,N,WD,Normal,Ex,60
181000,1998,4060,1405,1337,511,RH,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,COD,Abnorml,Ex,34
183900,1999,3735,691,713,506,FV,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,35
122000,1910,10120,925,964,308,RM,Bnk,Gtl,Pave,2fmCon,Hip,CBlock,FuseF,4,Detchd,1,N,WD,Normal,TA,60
378500,2008,13214,2002,2018,746,RL,HLS,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,89
381000,1935,14100,728,1968,1014,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,NA
144000,1958,11344,874,874,315,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,1,Y,WD,Normal,TA,78
260000,1979,23595,1332,1332,586,RL,Low,Sev,Pave,1Fam,Shed,PConc,SBrkr,0,Attchd,2,Y,WD,Normal,TA,NA
185750,1968,9156,1489,1489,462,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
137000,1965,13526,935,935,288,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
177000,1959,11512,1019,1357,312,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Basment,1,Y,WD,Normal,Gd,124
139000,1910,5362,661,661,552,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,53
137000,1948,11345,928,928,400,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,FuseA,4,Detchd,2,Y,WD,Normal,Gd,95
162000,1972,12936,723,735,497,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
197900,1967,17871,1680,1724,480,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Fa,NA
237000,2002,9473,1128,1128,577,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,75
68400,1920,7500,698,698,528,C (all),Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,2,Detchd,2,Y,COD,Abnorml,TA,60
227000,2002,9808,1573,1573,544,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,67
180000,1990,8049,1309,1339,484,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,50
150500,1977,8800,1040,1040,484,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,TA,61
139000,1971,9400,912,912,0,RL,Low,Gtl,Pave,Duplex,Mansard,CBlock,SBrkr,4,NA,0,Y,WD,Normal,TA,94
169000,1919,9638,804,1699,336,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Detchd,1,Y,WD,Normal,Ex,50
132500,1939,6000,780,825,280,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseF,4,Detchd,1,Y,WD,Normal,Ex,50
143000,1963,9790,1328,1328,528,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
190000,1964,36500,1624,1582,390,RL,Low,Mod,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,N,WD,Normal,Fa,NA
278000,2000,5664,1501,1659,499,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,40
281000,2006,11065,1085,1120,753,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,3,Y,New,Partial,Ex,86
180500,1964,14112,1152,1152,484,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
119500,1972,1680,630,630,264,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,TA,21
107500,1892,6600,994,1378,432,RM,Lvl,Gtl,Pave,1Fam,Gable,Stone,SBrkr,4,Attchd,1,Y,WD,Normal,TA,60
162900,1976,10140,832,832,528,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,TA,78
115000,1955,8172,864,864,572,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,2,N,WD,Normal,TA,60
138500,1968,8400,1052,1052,288,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Gd,70
155000,1963,8700,1120,1128,525,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,80
140000,2005,3675,547,1072,525,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Basment,2,Y,New,Partial,Gd,35
160000,2008,63887,6110,4692,1418,RL,Bnk,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,313
154000,1959,7500,1246,1246,305,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,75
225000,1999,10762,978,1005,490,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
177500,1942,7500,771,753,213,RL,Bnk,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,P,WD,Normal,Fa,NA
290000,1994,10120,1165,1203,844,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,92
232000,2005,8688,1616,1616,834,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,73
130000,2004,3363,976,976,380,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,32
325000,2006,13173,1652,1652,840,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,108
202500,2005,6955,1368,1368,474,RL,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,48
138000,1994,8072,990,990,480,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,60
147000,1948,12000,924,1122,528,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,100
179200,1991,7153,1278,1294,496,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
335000,1959,17500,1902,1902,567,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,TA,100
203000,2005,8814,1274,1274,508,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,68
302000,1990,9572,1453,1453,750,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
333168,1999,14774,1393,1422,779,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,108
119000,1954,8190,948,948,280,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,60
206900,1969,11075,952,1092,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,TA,85
295493,2008,10226,1622,1630,860,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,61
208900,2006,4230,1352,1352,466,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,47
275000,2001,14781,1753,1787,748,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,NA
111000,1954,10215,864,948,248,RL,Bnk,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,75
156500,1957,8400,1478,1478,442,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,70
72500,1949,6627,0,720,287,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,NA
190000,1992,10186,750,1061,564,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,107
82500,1940,5330,420,708,0,RL,HLS,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,2,NA,0,Y,WD,Normal,Gd,50
147000,2006,9986,1795,1795,895,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,3,Y,New,Partial,Ex,75
55000,1922,3636,796,796,0,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,NA,0,N,WD,Normal,Fa,40
79000,1931,4270,544,774,0,RH,Bnk,Mod,Pave,1Fam,Gable,BrkTil,SBrkr,3,NA,0,Y,WD,Normal,Ex,70
130500,1982,6600,816,816,264,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,60
256000,1920,10440,1510,1584,520,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,5,Detchd,2,Y,WD,Normal,Ex,60
176500,1998,9084,935,955,462,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,63
227000,2006,10000,1588,1588,825,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,85
132500,1976,10780,911,954,576,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,55
100000,1938,8877,816,816,288,RL,Lvl,Mod,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,67
125500,1938,7200,803,803,297,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,60
125000,1970,2368,765,765,440,RM,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,24
167900,1977,9650,1350,1334,630,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,80
135000,1973,9246,1656,1656,506,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Detchd,2,Y,WD,Normal,TA,87
52500,1941,4118,693,693,0,RM,Bnk,Mod,Pave,1Fam,Gable,CBlock,FuseA,2,NA,0,N,WD,Normal,Fa,153
200000,2002,13450,916,920,492,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,WD,Normal,Ex,95
128500,1972,9560,864,864,288,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,120
123000,1971,8294,858,872,480,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,4,Y,WD,Normal,TA,70
155000,2003,13695,1114,1114,576,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,66
228500,2002,9375,1284,1284,647,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
177000,1928,7558,896,1172,342,RL,Bnk,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,57
155835,2006,11103,728,728,440,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,New,Partial,Ex,85
108500,1920,6000,960,960,308,RM,Lvl,Gtl,Pave,1Fam,Hip,PConc,FuseA,2,Detchd,1,Y,WD,Normal,Gd,50
262500,1968,20781,1568,2156,508,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,TA,NA
283463,2006,15306,1732,1776,712,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,93
215000,1998,16196,1482,1494,514,RL,Low,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
122000,1872,5250,684,938,0,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,NA,0,Y,WD,Normal,Fa,50
200000,1969,11643,1248,1338,968,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,6,Detchd,4,Y,WD,Normal,TA,91
171000,1962,9247,858,858,490,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,70
134900,1937,6000,698,786,624,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,2,N,WD,Normal,TA,50
410000,1995,14720,2033,2053,666,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,Attchd,3,Y,WD,Normal,Ex,56
235000,2000,10316,992,992,839,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,NA
170000,1968,10192,570,1222,487,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Gd,102
110000,1966,9477,864,892,264,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,NA
149900,1971,12537,1078,1078,500,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
177500,2000,2117,756,769,440,FV,Lvl,Gtl,Pave,Twnhs,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,NA
315000,2004,16737,1980,1980,770,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,129
189000,1921,9842,612,990,621,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,BuiltIn,2,Y,WD,Normal,Ex,51
260000,2005,16158,1530,1530,430,RL,Low,Mod,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,124
104900,1920,12513,715,1281,368,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Attchd,1,Y,WD,Normal,Gd,NA
156932,2006,8499,616,616,432,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,BuiltIn,2,Y,New,Partial,Ex,73
144152,2005,3180,600,520,480,FV,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,2,Detchd,2,Y,WD,Abnorml,Ex,30
216000,2000,7500,814,814,663,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,NA
193000,1999,9179,873,882,588,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Abnorml,Ex,68
127000,1977,2665,757,925,336,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,4,Attchd,1,Y,WD,Normal,Ex,41
144000,2003,4435,848,848,420,RM,Lvl,Gtl,Pave,TwnhsE,Gable,PConc,SBrkr,1,Attchd,2,Y,WD,Normal,Ex,NA
232000,2003,10635,1657,1668,502,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,48
105000,1920,5400,840,840,338,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Detchd,1,Y,WD,Normal,Ex,90
165500,1955,9600,992,1661,377,RL,Lvl,Gtl,Pave,1Fam,Hip,CBlock,SBrkr,3,BuiltIn,1,Y,WD,Normal,Gd,80
274300,1998,9750,1108,1108,583,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,75
466500,2001,11400,2633,2633,804,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,2,Attchd,3,Y,WD,Normal,Ex,NA
250000,2005,10625,1026,1026,936,FV,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,85
239000,2007,10991,1571,1571,722,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,New,Partial,Ex,89
91000,1930,6292,768,790,160,RL,Bnk,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,Y,WD,Normal,TA,52
117000,1941,10998,984,984,660,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,60
83000,1973,1953,483,483,264,RM,Lvl,Gtl,Pave,Twnhs,Gable,CBlock,SBrkr,2,Detchd,1,Y,WD,Normal,TA,21
167500,2006,9735,384,754,400,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,NA,3,BuiltIn,2,Y,WD,Normal,Gd,73
58500,1914,8212,864,864,200,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,FuseF,2,Detchd,1,Y,WD,Normal,TA,45
237500,1970,12925,1205,2117,550,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,4,Attchd,2,Y,WD,Normal,Ex,NA
157000,1920,7200,596,998,576,RM,Lvl,Gtl,Pave,1Fam,Hip,BrkTil,SBrkr,4,Detchd,2,N,WD,Normal,Ex,60
112000,1918,25339,816,1416,576,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Attchd,2,N,WD,Normal,Ex,NA
105000,1939,9060,560,698,280,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,2,Detchd,1,P,WD,Normal,TA,60
125500,1922,5436,796,796,240,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,N,WD,Normal,Gd,40
250000,1978,16692,1392,1392,564,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,5,Attchd,2,Y,WD,Normal,TA,80
136000,1916,8520,714,1664,216,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,5,Detchd,1,Y,CWD,Family,TA,60
377500,2006,14892,1746,1746,758,RL,HLS,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,42
131000,1941,6000,735,869,440,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,60
235000,2000,9100,1525,1525,541,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,70
124000,1967,8944,1584,1584,792,RL,Lvl,Gtl,Pave,Duplex,Gable,CBlock,SBrkr,4,Detchd,3,Y,WD,Normal,TA,65
123000,1967,7838,864,900,288,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,TA,68
163000,1905,10800,482,1221,672,RM,Lvl,Gtl,Pave,2fmCon,Gable,BrkTil,SBrkr,3,Detchd,2,Y,WD,Normal,Ex,60
246578,2006,4045,1356,1500,648,RL,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,3,Y,New,Partial,Ex,53
281213,2005,12665,1094,1133,642,RL,Lvl,Gtl,Pave,1Fam,Hip,PConc,SBrkr,4,BuiltIn,3,Y,WD,Normal,Ex,88
160000,1948,57200,747,1687,572,RL,Bnk,Sev,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,N,WD,Normal,TA,NA
137500,1920,6120,939,939,180,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,4,Detchd,1,N,WD,Normal,Ex,51
138000,1950,7200,1208,1136,240,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,FuseA,3,Attchd,1,Y,WD,Normal,Gd,60
137450,1925,6171,976,1160,216,RL,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,Detchd,1,Y,WD,Normal,Ex,51
120000,1929,6000,862,950,208,RM,Lvl,Gtl,Pave,1Fam,Gable,BrkTil,SBrkr,3,BuiltIn,1,Y,WD,Normal,TA,50
193000,2004,7415,839,864,398,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,62
193879,2006,6762,1286,1294,662,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,New,Partial,Ex,64
282922,2007,15256,1485,1464,754,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,49
105000,1915,10410,672,694,936,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Detchd,3,Y,WD,Family,TA,60
275000,2004,3842,1594,1646,482,RM,HLS,Mod,Pave,TwnhsE,Hip,PConc,SBrkr,2,Attchd,2,Y,WD,Normal,Ex,44
133000,1972,8445,768,768,396,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,2,Detchd,2,Y,WD,Normal,TA,70
112000,1985,8780,833,833,0,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,NA,0,Y,WD,Normal,Ex,NA
125500,1910,7740,622,741,528,RM,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,2,Y,WD,Normal,Gd,60
215000,1986,20544,791,1236,542,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,46
230000,2001,12420,944,944,622,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,2,Y,WD,Normal,Ex,79
140000,1950,9600,856,1112,271,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,1,Y,WD,Normal,Ex,80
90000,1949,7200,0,1040,420,RL,Lvl,Gtl,Pave,Duplex,Gable,Slab,FuseF,2,Detchd,2,Y,WD,Normal,Fa,60
257000,2005,10994,1844,1844,620,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,2,Attchd,2,Y,COD,Abnorml,Ex,88
207000,1923,13053,833,1053,370,RL,Bnk,Gtl,Pave,1Fam,Gambrel,BrkTil,SBrkr,4,Detchd,2,N,WD,Normal,Gd,64
175900,2007,3635,1386,1569,660,RL,Lvl,Gtl,Pave,TwnhsE,Hip,PConc,SBrkr,1,Attchd,3,Y,WD,Normal,Ex,51
122500,1885,11340,777,1246,560,RM,Lvl,Gtl,Pave,2fmCon,Gable,PConc,SBrkr,4,Detchd,2,N,WD,Normal,Gd,60
340000,1998,16545,1284,1310,1069,RL,Lvl,Gtl,Pave,1Fam,Gable,PConc,SBrkr,3,Attchd,3,Y,WD,Normal,Ex,NA
124000,1963,9204,1144,1144,336,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Detchd,1,Y,COD,Normal,TA,71
223000,1969,16381,1844,1844,540,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,NA
179900,1968,11700,708,708,776,RL,Lvl,Gtl,Pave,1Fam,Gable,CBlock,SBrkr,3,Attchd,2,Y,WD,Normal,Gd,90
127500,1977,4043,1069,1069,440,RL,Lvl,Gtl,Pave,TwnhsE,Gable,CBlock,SBrkr,2,Attchd,2,Y,WD,Normal,TA,53
